text,label
니도 느검마 눈엔 아기천사였어,0
성희롱 함정수사하냐? 섹드립 유도 해놓고 녹음 신고 하는거랑 머가 다름?,1
-개지랄 -개지랄 -개지랄,1
이제 알았냐? 빠른 이민만이 답이다.애국? 좆까라 그래라.,0
잘했다 세상에 쓸모없는 생명이 1 줄어들었구나 니가 큰일을했다,1
완전 ᄀ#ᄋᄂ이네,1
이 -씨발허접!,1
아가-리 아가-리 아가-리,1
^ᄌᄅ하네 본인부담5퍼센트인데 뭔씨밦 전신에 암전이온거마냥 돈썼냐ㅋㅋㅋ,1
아 좆만한새끼끼끼끼 ㅋㅋㅋ,1
혹시 씨%발놈아임?,1
ᄈᄀᄊ*ᄉ 꺼져,1
또라이이이이 꺼져,1
.개새끼,1
너 진짜 ᄀᄊ#ᄎ 같다,1
완전 씨발.아이네,1
호로 새끼,1
너 진짜 ᄉᄁᄂ 같다,1
완전 ᄋ@ᄉᄁ이네,1
너 진짜 ᄁᄃ~ 같다,1
ᄇᄅᄇ,1
저 -ᄋᄀᄅᄃᄎ 때문에 게임 졌네,1
혹시 니#미썅임?,1
테러범 진압방법 ㅆㅅㅌ노돼지가 테러를 막는다 이기!,1
쟤네 말대로 인생 더 살기 싫을 정도로 강한 처벌해서 재기시켜라,1
혹시 씹빠임?,1
아 계집년- ㅋㅋㅋ,1
혹시 .잡것임?,1
가세연에서 퍼온거 보솤ㅋㅋ가세연 똥은 알지??가세연도 아줌마 부대가 점령 했더라김세의가 주예지 팬이라니까 아줌마들 부들부들,0
ᄉᄁ◯ 꺼져,1
완전 ᄒᄅ#ᄌᄉ이네,1
ᄂᄁ^,1
완전 .니미이네,1
그 불쌍하다가 진짜 불쌍하다는 의미겠냐 재앙이까려고 그러는거지,1
10이다 10이다 10이다,1
죄인 시뀌 중풍걸려서 재활 운동했음 좋겠다.,1
ᄊᄊᄊᄇᄉᄁᄋ,1
혹시 눈*깔아임?,1
아 *개호로새끼 ㅋㅋㅋ,1
완전 좆밥*이네,1
쇠뀌 꺼져,1
비친#씨발ㅋㅋㅋㅋㅋㅋㅋ,1
저 ᄂᄂᄆ 때문에 게임 졌네,1
이 #개년아!,1
저 10팔년 때문에 게임 졌네,1
우리나라 의학기술의 발달은 실로 놀랍다,1
우리 가인이는 인기가 많아라~,1
아 씹빨넘 ㅋㅋㅋ,1
저 ᄂᄌᄋᄃ# 때문에 게임 졌네,1
통신비 이만원 받을려고 부모님 전화요금명의 변경까지 해야 하고 누가 통신비 이만원 달래 . 국민들 세금이나 올리지 마라 이것 주고 이젠 부가세 올릴려고 하는 것 아냐 ?,1
젖나게 꺼져,1
너 미쳤니?,0
개븅신 저능아는 너고 이 병신 새끼야 ㅋㅋ,0
나이거 읽다가 서버렸어........,1
아 싑샤퀴 ㅋㅋㅋ,1
731부대의 후예라 그런지 가학적인 아이디어는 세계최고임 이래서 애교만 떨어도 돈 벌리는 한국에 기를 써서 진출하려고 하지조센남자들은 또 이쁜여자만 보면 사족을 못쓰며 공주대접해주는 놈들이니,0
너 진짜 씨퐁 같다,1
아 육갚 ㅋㅋㅋ,1
오늘도 김치녀 출~동,0
너 진짜 개^차반 같다,1
올해 kbs 당연 대상이지,1
김혜준 귀여워 댕댕이같아 축하해!,1
혹시 ᄀᄎᄇ^임?,1
ᄂᄆᄊᄇᄂᄂᄂᄂ,1
혹시 .ᄀᄌᄉᄁ임?,1
꽁초보다 역겨운 죄인이잠아,0
이 썅_놈의!,1
난 이영화가 아주 괜찮았음 평점보고 또 과대평가질이나 했는데 보면 아주 괜찮고 긴장감 있음 감독이 잔인한 장면은 좀 덜 하게 만들었네,1
와꾸만 보면 미나가 쫌 아까운데,1
너 진짜 ᄌᄆᄒᄂ 같다,1
칙#쇼아,1
아 쓉팔넘 ㅋㅋㅋ,1
저 개개잡년 때문에 게임 졌네,1
ᄆᄎᄎᄎᄊ ᄆᄎᄎᄎᄊ ᄆᄎᄎᄎᄊ,1
고당 때 좆같이 생긴애 이름이 김종대였는데 ㅋㅋ,0
ᄊᄇᄉᄁ○ 꺼져,1
아이오아이 건들지마라 시발 새끼들아 ㅂㄷㅂㄷ,1
너 진짜 ᄎ*ᄎ 같다,1
씨빨넘 꺼져,1
애미잡년.,1
ᄊᄇ-ᄂ ᄊᄇ-ᄂ ᄊᄇ-ᄂ,1
좆같#다 좆같#다 좆같#다,1
맴버들 밥먹다 채하것다ㅋ,1
혹시 존 나게임?,1
시부랄놈 꺼져,1
에휴 개돼지들 무혐의 나오니까 바로 태세전환하죠 이러니 결과가 나올때까지 기다려봐야한다니까,0
정말 악질들이다 출근하는 직장인들은 무슨 죄냐 저것들은 모조리 잘라야한다 저것들 조건대로 합의해줬다가 다음번에도 똑같이 저짓거리한다 이참에 톨게이트 무인화시키고 톨게이트 통과비용을 차주에게 입금 문자나 보내라 안보내면 지금처럼 통상 10배 부과한다고 알려주고,1
개샛키아,1
고이은주배우와 서로사랑했다고했을때랑 너무다른모습ㅇ다,1
승리는 일단 마약을 안했자나 ㄹㅇ,1
내년 9월이면 다 죽고 누가 살아 있겠냐,1
나 같으면 입 찢어버렸다!,0
ᄊᄄ@ 꺼져,1
상놈새새새끼 꺼져,1
이 지@랑!,1
저 걸^레같은 때문에 게임 졌네,1
혹시 ᄌᄀᄋᄉ.ᄁ임?,1
개썅썅놈아,1
칭총% 칭총% 칭총%,1
띠브랄 이딴게 재밌냐,1
참 생긴대로노네!진짜 구제불능이다!ㅉㅉ,0
완전 호로개잡 놈이네,1
근데 이건 솔직히 불법영업인지 모를수도 있을것같은데..그냥 유흥업소인건 알앗을거고...,1
키스해서 빼줘야자,0
아 ᄁ∧ᄅ ㅋㅋㅋ,1
실업자들이 많아서 그런가? 악플관종이 왜이리 드글대는지원.. 밥맛떨어지는 쓰레기들.,0
ᄊ@ᄂᄋ 꺼져,1
한지민 다 좋은데 목소리는 별루^^; 나만 불편한가ㅋ,1
병신신신신 꺼져,1
조진다,1
거기서는 남자들이 디엠보내고 따먹음 ㅇㅇ 너 얼굴이 1차적 공략법이지 다른 방도는 없음 걸레들이 외모 더 따짐,0
완전 ᄌ@ᄀᄂ이네,1
니%미씨발 니%미씨발 니%미씨발,1
ᄀᄌᄉ#,1
저 짱깨깨깨 때문에 게임 졌네,1
아 뒈져- ㅋㅋㅋ,1
저 씌뱌 때문에 게임 졌네,1
꼴값을 하는구나 생긴대로 좋은일 많이 하는사람 도와는 못할망정,0
홍인들 사진을 왜보여주냐 기자야 홍인 냄시,0
2009년 였나 군화 닦을때 일 이병은 바닥에서 군화 떨어지면 안되었는데 지금 생각해도 어이없는 규칙,1
너 진짜 ᄌᄆ~ᄒ 같다,1
복싱에선 여태 일본이 많이 쳐발렸다..,0
후팔#놈들이 오냐오냐 해주니 버르장머리 없어짐,1
저 썅@ 때문에 게임 졌네,1
이 오라질*년!,1
이 펄년!,1
뒈져.라 뒈져.라 뒈져.라,1
이번 사태에서 쯔양만 불쌍한 거 같음.. 나머지 유튜버들은 저럴 줄 알았음.,1
완전 쓰파이네,1
헬게이트 열라고 하네 쌍녀니,1
ᄂᄆᄊ*ᄇᄂ,1
ᄊᄇᄊᄇ@ 꺼져,1
그래서 지금 저출산으로 센징 없애고 있자나 저출산이 나쁜것만은 아님,0
사내대장부가 살다보면 좀 주무를수도 있다 그게 정상적인 사회다,0
피해자분 허위사실 유포남들 무고남들 싹 고소하셔서 69억 버시길 앙망하노,1
이 개년년년년!,1
미안한데요 ㅜ국과수도 못믿것어 ㅠㅠ,1
사회에 아무 도움 안되는 없어도 그만인 벌*레새끼끼~들임,1
씨뻥아,1
혹시 똘추놈@임?,1
갈수록 군대복무기간줄이네26개월갓다온거 억울하네 스브얼,0
그러게 우리 언냐들 뭐가 그렇게 불편했긔? 쿵쾅거리는 것들이 지들이 악플 써놓고 자살하니까 편히쉬세요 ㅇㅈㄹ하는거 역겹더라,0
너 진짜 개쒝키 같다,1
저 ᄆᄎᄊᄂ~ 때문에 게임 졌네,1
이 ᄊ#ᄊ!,1
이 ~씨발!,1
게이야 용기사면 드래곤 사역하고있노?,0
나중에 콘서트에서 초대가수로 mc몽이랑 튜엣 하는거 볼수 있겠죠..?기대되네요 ㅎㅎ,1
아 ᄌᄆ.ᄋ ㅋㅋㅋ,1
아 ᄌᄈᄋ^ ㅋㅋㅋ,1
문산당 새끼들은 다 사형시켜야 한다.,0
이 창놈^!,1
애데리고 저지랄하노 ㅎㅎ 차가 확실히 안오면 건너셔야죠,1
ᄌᄅ@ ᄌᄅ@ ᄌᄅ@,1
_개지랄놈,1
좆같이%,1
저 _저새끼 때문에 게임 졌네,1
ᄂᄋᄆ@아,1
불법광고물로 철거 신고해라 이기야,1
김옥빈이 연기 제일 잘한다,1
다음 가봐라... 진짜 거기는 종교더라 ㅅㅂ 바로 탈퇴했다 카카오도 곧 탈퇴할거다,0
쒸방쉐아,1
씨앙아,1
_ᄍᄁ,1
이 잣같은 정부는 대체 뭔 짓거리를 하기에 맨날 세금이 모자라냐 ??도둑놈들이 얼마나 많길래 세금이 이리 모자른거여 ?????,0
ᄊᄌ-ᄉ 꺼져,1
ᄊ^ᄌᄉ ᄊ^ᄌᄉ ᄊ^ᄌᄉ,1
벌@레년,1
오라.질,1
ᄌᄃᄀ ᄅ아,1
혹시 ᄊ-ᄋ임?,1
조승우 기센거 원래 맞는데 서열 진짜 ㅅㅌㅊ ㅋㅋ,1
좆-삐리아,1
너 진짜 -ᄂᄆᄅᄂ 같다,1
연출은 뛰어나지만 영화에서 인버전을 중복해서 설정하는부분은 조금 난잡했다. 결말을 보면 아~그때 그래서 그랬구나라고 이해는 할수있지만 그런게 너무많다 ㅋㅋ,1
결국 승자는 핑클이네..ses 빠돌이들 다 대가리 박아라..ㅋㅋㅋ,0
너 진짜 ᄉᄁᄃ* 같다,1
n차 하면 할수록 닐 너무 짠함ㅠㅜ 어쩐지 처음부터 눈빛이 묘하더라,1
신혼일기 작가 인터뷰 한번 읽어봐라.그럼 구혜선이 얼마나 솔직한 사람이고 안재현이 말함부로 하는 사람이란거 잘 알꺼다.,1
^ᄄᄎᄂ,1
먼#개.소리냐,1
돼지놈은 악마여 저 ㄸㄴ한톄 머리 조아리고 못줘서 안달난 누구도 있지,0
18세리아,1
쌈디 다시나오게해주세요..지금 추석특집재방하는데 넘착하고 자상하고..쌈디랑나래랑썸도 잼나고..진짜 쌈디아빠닮아서 자상한듯..쌈디 꼭볼수잇게해주세요..ㅜ,1
미찐색끼들 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 물론 위에 나온 분들께 한 얘기가 아님을 확실히 밝힙니다!,1
ᄉᄂ-ᄉᄁ,1
현아 응원하는 애들 도대체 뇌가 있는건지 회사에 피해끼치고 튀는 것 그 이상 그이하도 아님. 그냥 해고각 위자료도 받아야 할 판,0
좆나 빡치는데 너년 진짜 천재같닼ㅋㅋㅋㅋㅋㅋ,1
너 진짜 빠가~ 같다,1
이 ᄀᄀᄇᄇ!,1
정신이 이상한것같애. 얘도 YG애들이랑 친할것같은데..,0
ᄇᄉᄉ_ᄁ 꺼져,1
계속 부들거려줘~ 정신병신아 ㅋㅋ,0
아 ᄉᄁᄁᄁ ㅋㅋㅋ,1
씹빡 씹빡 씹빡,1
저 .같은년 때문에 게임 졌네,1
완전 _돌은놈이네,1
홍어야,0
ㅅㅂ 궁 장전,1
띠버럴 에어리즘 없으면 안된다고 띠버럴련들아,1
혹시 개호로로로로임?,1
이 ~니미!,1
쉰무 윤무가 저지랄한건 쉴드쳐주며 벌금 5만원? ㅋㅋㅋㅋ 이란 개씨댕 워마드 홈페이지 판거 봊나 잘한것같노,1
아 ᄁᄃᄃᄃ ㅋㅋㅋ,1
지들도 비틀즈한테 회사 이름이랑 사과 로고로 상표권 침해 소송당해놓고서 이제는 역으로 중소기업들 쥐잡듯이 잡고 있네,1
글쓴이가 저 시기 이란은 마치 지금보다 잘살았다리즈시절이었다자유와 인권이 더 ㅅㅌㅊ였다는 잘못된 내용을 실으니까 정정해주는거임.잘 모르는 일게이들은 잘못된정보에 넘어갈거아니겟냐.지금 이 글이 니가 말하는 그 상식을 왜곡하는 내용이다,0
직군들 ᄊ걸.레인데 왜없노,1
완전 ᄊᄇᄂᄂᄂ이네,1
#빌어먹을아,1
완전 ᄊᄅ@ᄀᄂ이네,1
이번일로 MBC에 너무 실망을 했음.. 1년전에 한 그알보다 내용이 부실하고 문제가 많음 휴.. 진짜 제발 재방이라도 TV에서 볼일이 없기를 바랍니다.,1
혹시 그지색임?,1
남자측 욕하지마세요,1
아 좆@도씨발 ㅋㅋㅋ,1
죽고.싶아,1
이제 성폭행 당한 여자한테 그러게 평소에 조심좀 하지 라고 말해도 되는거네ㅋㅋ,0
ᄀ^ 꺼져,1
ᄒᄅᄉᄁ_아,1
코로나 난리다..경기 취소하든가 무관중으로 해라 프로도 무관중인데 니들은 먼데??,1
뤼미럴,1
씹좆좆까 꺼져,1
사자 명예훼선으로 인터폴 수배 바랍니다..,0
너 진짜 ᄀᄋᄋᄋᄉᄁ 같다,1
혹시 걸*레년임?,1
완전 썩을놈의의의이네,1
미미미친놈아아,1
완전 좆대가-리이네,1
저 ᄊᄇᄉ 때문에 게임 졌네,1
M&A전문가란 직업이 있어요?^^PF금융업억 종사하는데 저런 직업은 처음.ㅋ,1
능지 병신들임 ㄹㅇ,0
혹시 죽을년%임?,1
완전 ssi-bal이네,1
너 진짜 ᄌᄊᄅᄀ. 같다,1
%개걸레,1
우리나라 여자들 댓글로 지들끼리 싸우는것봐라 드라마가 현실이다 이래서 난 일본여자랑 결혼한다,0
다른거 다 떠나서 노래가 별로던데 ㅋ아줌씨들은 좋던가? ㅋㅋ,0
%병신,1
혹시 %ᄀᄊᄇᄂ임?,1
개씨 발놈아아,1
자랑이다 씹새야,1
탈라도 인정합니다 어제여기 댓글치던 전라도인간들보니 왜 전라도사람이 문재인 지지안하냐고 하더군요ㅋㅋ;; 그런사람들이 전라도욕하지마라 할수있는가 모르겠네요. 하여튼 박명수씨 일관성있어서 응원합니다!!,0
아 #새끼야 ㅋㅋㅋ,1
닭끄네 최초로 탄핵당한 멍청하고 병신같은 개보지^^,0
글에서 와꾸가 보이는 것은 오랜만이노,1
보석 같아서 아껴서 꽁꽁깜춘다는데 여자가 돌맹이냐 사람이지 보석이면 더 보여주면서 자랑하고 싶지 않냐 왜 눈만 보여줘,1
고아노 아직도 하는싯끼가 있노,1
게색기,1
요즘 노가다 김씨도 코딩 배우려고 하던데존나 무식함코딩이 어떤건지에 대해 잘 모름 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1
문털러는 파시스트!!!! 독재자 맞네!!! 문빠달창들이 구더기처럼 문털러를 덮고 우굴거리니!! 생각만해도 역겨워!!,0
웜관잦 = 일베,1
너 진짜 ᄋ#ᄅᄌ 같다,1
너 진짜 @씹년 같다,1
아 허@접 ㅋㅋㅋ,1
_썅놈아,1
공산당이네 시바 내가 공부해서 내가 벌어 모은 재산을 강제로 세금화 시킨다는게 말이되냐 이게 공산당이지 민주당 똥을 왜 국민이 다 해결해야하는데? 선거도 실명제로 바꿔야해 뽑을 벌레들이 해결하는 방식으로 그리고 어짜피 전라도는 민주당 100퍼니까 이번 세금은 민주당 지역인 전라도에서만 세금 걷어 엿같은 문정부야 대가리에 빨갱이 공산주의만 박혀있는 벌레들아,0
혹시 썅썅썅놈임?,1
지랄도 풍년이구만;,0
동향동향 진짜 저쪽것들은 동향 좋아하네,1
이슬람국가에서 저딴소릴 한게 잘못임.,1
허안나씨 진짜 예전부터 예쁘다고 생각했어요 축하드립니다,1
너 진짜 똥년- 같다,1
너 진짜 개#우라질놈 같다,1
후팔 세상이 미쳐돌아가노,1
ᄆᄀ#ᄂ 꺼져,1
똥똥년아,1
ᄀᄇᄃ,1
^좆같은새끼아,1
나 남잔데 이런애들 정말 질떨어져보여서 극혐이야 .. 적당히해 눈버리고 더러우니까. 창.11녀야 뭐야? 여자답게 갖춰서 입고다녀 좀. 홀랑 벗어재낄만큼 돈이 궁하니? 언니가 좀줘?,0
ᄉᄂᄉᄉᄁ 꺼져,1
저 애 미잡년 때문에 게임 졌네,1
이 늬미럴!,1
아 ᄀᄉ^ᄅ ㅋㅋㅋ,1
ᄋᄅᄌᄌᄌᄂ 꺼져,1
죽은 세월호 구원파 교주 유병언이 조까사위 딸로환생한듯,0
692 뻔하노 이기 대줬겠지 ㅋ 물론 후장을 ^느^,1
완전 ㅆㅣㅍㅓ이네,1
혹시 ᄌᄊᄅ^ᄀ임?,1
학생인권 생각해달라는새끼들이 정작 교권은 생각안함ㅋㅋㅋㅋ죽여버릴까보다 씨발럼들,1
더러운년아,1
섹스해봄?,1
뒤지면되지 병신~ 쌔키^들,1
아 #ᄍᄁ ㅋㅋㅋ,1
어떤 사이트 익명게시판은 글 하나로 바로 경찰로 가던데  이건 왜 ... ?,1
오늘은 너로 정했다.,0
개씨발.,1
ㅆI팔아,1
두 사람의 멜로물을 보고 싶었는데 아니었으면 좋겠다...,1
썅불알- 꺼져,1
완전 ㅆㅐㄲㅑ이네,1
아 개@새끼 ㅋㅋㅋ,1
신박 좋아하시네 원래 로고가 저런데 씺.병신 눈#깔 삔놈아,1
ㅋㅋㅋㅋㅋㅋ아 조팔 멋글이 더웃김,1
유나씨... 사람들 별로 관심없어요.. 요즘 어떤 세상인데 노브라에 관심을 가져요.. 이런 허접한 기사는 그만 쓰세요,0
아 -병신년 ㅋㅋㅋ,1
머가리 용량 다차서 트져 뿟노?,0
이명박이면 우주괴물도 무찌를수있음~ ㅋㅋ 정신나갔네 ㅋㅋ,1
한지민씨 코디 제발 좀 바꾸세요. 엄마 찾으러다니는장면에서 바지 왜그래요? ㅠ.ㅠ,1
모 얼마나 별로인 사람 반전시킨것 처럼 ㅋㅋ 본판이 중국 최고 미녀인데,1
^개잡놈,1
히잌! 기저귀 찬 년들이 군대 군대 주댕이 털고 자빠졌노ㅋ( ),0
족가튼 족가튼 족가튼,1
지지합니다 특정젠더의 시각으로 색안경끼고 작품사전검열 반대합니다 그리고 기안84님 힘내시길요,1
너 진짜 ᄉᄂᄋ^ 같다,1
저 ᄌᄍ 때문에 게임 졌네,1
너 진짜 띱새 같다,1
이 조^진다!,1
쪼다새#끼 꺼져,1
월남 성님들 와이리 므싰노 이기야우리나라도 상무정신 좀 길러야한다 ㅅㅂ,1
제발 돌아와 ㅜ,1
니네가 쳐먹어 원숭이 색기들아,0
아 개씹새끼# ㅋㅋㅋ,1
무식하면 용감하다는 말을 몸소 실천해주는 섬숭이들ㅋㅋ,0
누나는 시집 잘감 ㅇㅇ,1
저 ^ᄍᄇᄅ 때문에 게임 졌네,1
혹시 ᄊᄀᄋ_임?,1
ᄆᄎᄂ*ᄋ 꺼져,1
---------------경험해 보지 못한나라를 경헙하게 해주겠다는 ------------ 현정권과 더불어민주당 이사람의 개_인적인 문제를 떠나서 우리사회가 얼마나 흐트러 졌는지 이러한일이 더군다나 군대에서 조차 발생할정도로 사회가 문제가 많다는거 아닌가~,1
"뻥까시네. 네이버나 국민은행 사이트에서 1분만 검색하면 알 수 있는 것을 남자는 부동산은 모른다고, 재산  신고사항에 KAI주식, 2주택등 내역을 보니 모르긴 뭘 몰라 개#똥을 몰라.",1
쪽바리차는 타지말자.,0
저 씨발*놈이 때문에 게임 졌네,1
옛날일이다 저건 하면서 지우려는세끠 들이 한국에 많이 남아있어서 하아 왜교를 하는것들,1
완전 ᄀΓᄋ이네,1
ᄇᄅᄌ. 꺼져,1
니~미아,1
원래 양남들은 잘 안갈아입는다 ㅋㅋ,0
빌어#먹 빌어#먹 빌어#먹,1
그놈의 선배 타령을 언제까지 하려는지? 선배 핑계 대지 말고 본인 인생 과 이제까지 키워주고 계시는 부모님 생각을 하시길... 선배 핑계는 당신들도 똑같은 인간이 돠겠다는 거요,1
*ᄌᄃᄊᄇ *ᄌᄃᄊᄇ *ᄌᄃᄊᄇ,1
이 개수작@!,1
아니 지안이 황금빛내인생은 언제부터야,1
턱 보정물 빼라 제발이다,0
저 ᄃᄉᄁ- 때문에 게임 졌네,1
십자가로 대가리 후리고 싶네 어우,1
개@소리 꺼져,1
혹시 개씨팔임?,1
공정하게 떨어진다고 하는 사람들도 조사하세요. 그거믿고 집 못 사거나 판 사람들은 어떻게 책임 질건가요?,1
SBS뉴스는 연예가중계냐? 연예인 아니면 기사 쓸거 없어?,1
만화는 좀 만회로봐 ㅋㅋㅋ이러다간 진짜 볼거 하나도없어 도라이들,0
이 ᄊᄌᄅ.!,1
와...개폼만 잡다가 궁나는 발암구라궁전. 스토리 다소 밋밋해도 감정선 하나는 1000미터 깊이처럼 보여준 남자친구 완벽 ko승. 이건 하.....할말이 없다. 둘다 완주한사람은 반박불가다.,0
너 진짜 @ᄌᄃᄀᄅ 같다,1
혹시 썩을 년임?,1
얘는 그게 문제가 아닌데 ㅠㅠ,1
한국 유명 가수들이 찌질한 동네가서 버스킹하면서 감동 줬다고 자기기만하는 개한심한 프로그램.,0
띠부럴아,1
유튜브해서 남피해주는-새끼%들 걸리면 바로 모가지따서 직이뿌야된다,1
개쳐늙으면 꼴보기 싫어지는게 사람의 마음이지 얘네야 광고수익으로 번게 많으니 얼굴에 돈들이고 관리하니 금술이 당연히 좋을수밖에 사람이란 다 그런거임 아무리 이쁘고 잘생겼어도 관리안하면 상대쪽에서 싫어하게되어있음,0
